,p_x,p_y,p_z,v_x,v_y,v_z,a_x,a_y,a_z
0,0.16650386637081172,-0.07661450325188834,-0.005437934612711137,-3.081482597209908e-06,0.000251519199848904,0.0004217579053298227,-0.06567390926199682,0.048784876255826004,0.014057341792798921
1,0.16651839428620518,-0.07658819767091707,-0.005455880041353556,-0.0002471477951566302,0.0012941684907708246,1.7171022474949523e-05,-0.050878120245457396,0.06675692650955746,-0.0047892985243292155
2,0.1664988616279598,-0.07658829633995023,-0.0054375868995060195,-0.0010333634175677222,0.0016033469616674426,0.0003247746102121561,-0.05888237376827639,0.056819624070083875,0.005487897645606317
3,0.16649746867699944,-0.0765557298949433,-0.00544930335549676,-0.001439515863964227,0.002444765878190023,0.00012830094979847745,-0.05402670345864184,0.06290345875802435,-0.0007750087571311515
4,0.16646971143171452,-0.07653878983091689,-0.0054349888052726,-0.0021274041626052195,0.0028771420015174356,0.0003090806828802503,-0.05720018533660875,0.05882887102440618,0.003336077059743428
5,0.16645438874270668,-0.07649746776941257,-0.0054430444716684345,-0.002597819617030554,0.0036360505164342483,0.00019585651025828187,-0.05499898771029559,0.06163606674183161,0.0004802271264012989
6,0.16641710558446965,-0.0764651598079591,-0.00543102271093987,-0.0032411336637387053,0.004125272353039526,0.0003188052821898766,-0.05658146867456258,0.05950787131314315,0.002546231985100142
7,0.16638875578601597,-0.07641393100426352,-0.0054365886647040895,-0.0037435943576904465,0.004841084910525397,0.00024741770795655974,-0.05539176736346434,0.06104996388035148,0.0009954415617594021
8,0.16634129779872642,-0.07636712783852095,-0.00542601250235375,-0.004362816952848858,0.005361534121616643,0.00033896297381550447,-0.05629584581028069,0.0597422206723133,0.002188271987566203
9,0.16630040874272078,-0.07630535993830079,-0.0054297246644843256,-0.0048835852353486305,0.0060508648791397415,0.00029173021570477536,-0.05557524864085093,0.06069150918029812,0.0012442877552878966
10,0.1662424051977106,-0.07624459782471837,-0.005420104965485728,-0.00548821573782609,0.00659053718251768,0.0003641598008600844,-0.05614070779048989,0.059782124141553254,0.0020021294631165118
11,0.1661892723740298,-0.0761719015603548,-0.005422350428516909,-0.006020434568106051,0.007261452893006195,0.0003322733373328847,-0.05566715018252068,0.06041459154696708,0.0013782482575836028
12,0.16612049139770646,-0.076097553403635,-0.005413376430404737,-0.006615475529022133,0.007813932661343764,0.00039206932807615233,-0.05604424978306318,0.05971717832243649,0.0018952515441135887
13,0.1660553089945671,-0.0760136694239626,-0.005414411024623367,-0.00715533062621308,0.008470725754035534,0.0003706521811011849,-0.055713033446922286,0.06016225873561259,0.00145615693798819
14,0.16597559595252565,-0.07592602120711578,-0.005405870723737438,-0.00774366445632231,0.009032218400739919,0.0004215565060704132,-0.05597654101943893,0.05958501293716038,0.0018289686196986635
15,0.16589849978932658,-0.07583076700134761,-0.005405874505375441,-0.008288855581856719,0.009677322266013031,0.00040768879565008284,-0.05573309956229897,0.05990917372851285,0.001504168781468758
16,0.16580774662699305,-0.07573005543122902,-0.005397615025625524,-0.008872259722458864,0.010245379168742304,0.00045201592389515553,-0.0559235606622887,0.05940337742936079,0.0017851467444434735
17,0.1657188365299468,-0.07562329807318058,-0.005396721182916564,-0.009421307685268065,0.010880240658957588,0.0004438380172250632,-0.05573724578194998,0.059642934545871086,0.0015351322181979164
18,0.16561696514636637,-0.07550973055788512,-0.0053886273057767164,-0.010000938949543351,0.011453148593296193,0.00048310235131366334,-0.055878132449284426,0.05918142371726623,0.001754507022418363
19,0.16551631751621854,-0.07539137181416633,-0.005386938360302462,-0.010552839867366074,0.012078664489232229,0.000479366784429035,-0.055730703484889746,0.05935703881249362,0.00155586213032
